id,title,main_picture,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,start_date,end_date,media_type,status,genres
60401,Uchuujin MuuMuu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1979/148096.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1979/148096l.jpg'}","A cat-like alien from a distant galaxy, MuuMuu, arrives on Earth. His goal is to learn about home appliance technology on Earth to recover the technology his species has lost. The protagonist, Sakurako, has a typical university life, but everything changes with MuuMuu's arrival! What begins as an unexpected cohabitation quickly turns into a whirlwind of chaotic events. The chemistry between Sakurako and MuuMuu leads to a super-spectacular, appliance-filled, and cat comedy adventure. 

(Source: Pony Canyon)",6.18,9038.0,7278,8659,945,2025-04-10,,tv,currently_airing,"['Comedy', 'Sci-Fi', 'Seinen']"
2406,Sazae-san,"{'medium': 'https://cdn.myanimelist.net/images/anime/1008/98996.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1008/98996l.webp'}","The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults. 

(Source: AniDB)",6.15,9197.0,6882,9981,1970,1969-10-05,,tv,currently_airing,"['Comedy', 'Slice of Life']"
59322,Shirobuta Kizoku desu ga Zense no Kioku ga Haeta node Hiyoko na Otouto Sodatemasu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1231/149888.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1231/149888l.jpg'}","In a world where Western and Asian cultures mix together, the only son of Count Kikunoi from the Kiryuu Empire, is Ageha. His life was already over at the age of 5. He, who was born in a corner of the country, has zero allies or useful skills in addition to being overweight. What's more, it seems that his brother Regulus, who suddenly appeared on his life and was presented for the Count as his brother, will kill him in the future for his right to succeed...

His only weapons, are the abilities of ""cooking and sewing,"" that he suddenly acquired along with the memories of his previous Japanese life. In the midst of all this, Ageha ends up raising his younger brother, but... ""My brother is super cute?"" And before he knows it, he becomes a full-blown doting older brother?!

Making handmade educational toys for his cute little brother and delicious chawanmushi (steamed egg custard)... With the help of his previous life's skills and my power as a housekeeper, he's able to improve the rough life of the people living in his territory. A fantasy of two young brothers managing their territory, where a single step gets even the gods involved in changing their country!

(Source: Shousetsuka ni Narou, translated)",6.13,9354.0,7994,6850,1060,2025-04-20,,tv,currently_airing,"['Comedy', 'Fantasy', 'Isekai', 'Reincarnation']"
55995,Your Forma,"{'medium': 'https://cdn.myanimelist.net/images/anime/1577/147967.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1577/147967l.jpg'}","In an alternate 2023, the Your Forma, a miraculous ""smart thread"" technology initially developed to treat a massive outbreak of viral encephalitis, has become an integral part of daily life. But these convenient devices come with an invasive drawback—they record every sight, sound, and even emotion their users experience.

For electronic investigator Echika Hieda, diving into peoples' memories via the Your Forma and hunting for evidence to solve the toughest crimes is all part of a day's work. The problem is, she's so good at what she does that her assistants literally fry their brains trying to keep up with her. After putting one too many aides in the hospital, the top brass finally furnish Echika with a partner on her level, a brilliant yet cheeky android named Harold Lucraft. Does this unlikely duo have what it takes to resolve their mutual suspicions and avert a deadly technological infection from sweeping across the globe before it's too late?

(Source: Yen Press)",6.13,9367.0,4108,34718,3418,2025-04-02,2025-06-25,tv,currently_airing,"['Detective', 'Mystery', 'Sci-Fi']"
60446,Masuda Kousuke Gekijou: Gag Manga Biyori Go,"{'medium': 'https://cdn.myanimelist.net/images/anime/1086/150043.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1086/150043l.jpg'}",Fifth season of Masuda Kousuke Gekijou: Gag Manga Biyori.,6.11,9469.0,13355,1356,151,2025-04-05,,tv,currently_airing,"['Comedy', 'Gag Humor', 'Shounen']"
29643,6HP (Six Hearts Princess),"{'medium': 'https://cdn.myanimelist.net/images/anime/1905/145992.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1905/145992l.jpg'}",,6.1,9507.0,7950,6931,638,2016-12-30,,tv_special,currently_airing,"['Fantasy', 'Mahou Shoujo']"
57827,Mashin Souzouden Wataru,"{'medium': 'https://cdn.myanimelist.net/images/anime/1550/145123.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1550/145123l.jpg'}",New Wataru project.,6.09,9565.0,13055,1476,146,2025-01-12,,tv,currently_airing,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']"
60651,Yu-Gi-Oh! Card Game: The Chronicles,"{'medium': 'https://cdn.myanimelist.net/images/anime/1653/147242.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1653/147242l.jpg'}",The stories that lie within the cards come to life...,6.03,9893.0,10103,3584,342,2025-04-21,,ona,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
42295,Fushigi Dagashiya: Zenitendou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1602/150098.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1602/150098l.jpg'}","Zenitendo is a mysterious candy store that only lucky people can reach. All the candy recommended by Beniko, the owner of the store, is perfectly suited to the buyer's troubles. However, it depends on whether the candy will be used or eaten correctly that it can bring happiness or misfortune.

(Source: MAL News)",6.01,10013.0,11783,2194,224,2020-09-08,,tv,currently_airing,"['Kids', 'Mystery']"
8336,Hanakappa,"{'medium': 'https://cdn.myanimelist.net/images/anime/1105/90503.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1105/90503l.jpg'}",Story about Kappa with flowers on their heads.,6.0,10088.0,14064,1122,187,2010-03-29,,tv,currently_airing,"['Comedy', 'Kids']"
59457,"Haite Kudasai, Takamine-san","{'medium': 'https://cdn.myanimelist.net/images/anime/1521/148809.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1521/148809l.webp'}","Takane Takamine is great at everything she does, and her magnetic personality makes her the envy of everyone. She gets good grades, excels at sports, and even manages to become student council president during her first year of high school. But Takamine has a secret—she possesses an ability called ""Eternal Virgin Road,"" allowing her to redo past actions and achieve a different result.

While this might seem like a decent skill to have, Takamine must pay a price to activate it: she has to strip off a piece of her lingerie. After getting an imperfect score on a test, Takamine begins to remove her underwear during class and is spotted by her average and weak-willed classmate Koushi Shirota, who is bewildered by the sight. However, the very next instant, things reset and Takamine's test is now perfect.

When Shirota decides to confront Takamine about her previous test score, she reveals her ability to him and blackmails him into becoming her ""closet,"" making him carry around extra lingerie and put them on her. Her goal is to be able to use Eternal Virgin Road as much as possible in order to stay at the top of the school hierarchy. Left with little choice in the matter, Shirota accepts, starting an oddly intimate type of relationship with the most popular girl at school.

[Written by MAL Rewrite]",5.99,10105.0,2405,90416,12885,2025-04-02,2025-06-18,tv,currently_airing,"['Comedy', 'Ecchi', 'Romance', 'School', 'Shounen']"
61410,Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita Mini Anime Gekijou,"{'medium': 'https://cdn.myanimelist.net/images/anime/1707/149093.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1707/149093l.jpg'}",A weekly mini anime shown with each episode of Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita exclusively on the AT-X broadcast of the TV anime.,5.94,10392.0,10813,2917,558,2025-04-07,,tv,currently_airing,"['Comedy', 'Fantasy', 'Urban Fantasy']"
15407,Magical Suite Prism Nana,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/75803.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/75803l.jpg'}","In a future not too distant from ours, Nanagoo City is a beautiful city in Japan surrounded by mountains and ocean-sides. The sensitive, adolescent girls who live there are each opening up doors to their own, unique possibilities. No one wants to forget the path they take to adulthood.

(Source: ANN)",5.83,10931.0,6960,9670,284,2015-11-29,,ova,currently_airing,"['Fantasy', 'Mahou Shoujo']"
37096,Puzzle & Dragon,"{'medium': 'https://cdn.myanimelist.net/images/anime/1460/149962.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1460/149962l.webp'}","The story is set in modern day Japan following the growth of the protagonist Taiga Akashi, an elementary school kid who wants to be a professional gamer someday. 

(Source: Crunchyroll)",5.83,10944.0,12164,1961,172,2018-04-02,,tv,currently_airing,"['Kids', 'Strategy Game']"
55710,Hana-Doll*: Reinterpretation of Flowering,"{'medium': 'https://cdn.myanimelist.net/images/anime/1410/150097.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1410/150097l.jpg'}","The ""Hana Ningyou Project"" (Flower Doll Project) exists to artificially create the ""perfect idol"" by implanting a special flower seed inside a body. The franchise follows the growth of young men who dedicate their lives to the project.

(Source: MU)",5.83,10956.0,10340,3341,111,2025-04-09,2025-06-25,tv,currently_airing,"['Adult Cast', 'Idols (Male)', 'Music', 'Mystery', 'Sci-Fi']"
58833,Kakushite! Makina-san!!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1843/146935.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1843/146935l.jpg'}","Makina Agatsuma, the school idol, moves into the home of Eita Akutsu, an introverted mechanical otaku. Eita, who has secretly harbored feelings for her, thinks he's hit the jackpot! But it turns out, she's actually a robot made for sexual purposes. Caught off guard by her sudden physical advances, the virgin Eita is at a loss. Furthermore, he finds himself in a frenzy trying to help her maintain her secret identity. A romantic comedy with a slightly risqué mechanical revelation, where hilarity ensues as they try to keep the secret under wraps!

(Source: MAL News)",5.82,10995.0,3907,38453,4284,2025-04-07,,tv,currently_airing,"['Comedy', 'Ecchi', 'Romance', 'School', 'Sci-Fi']"
35701,Shammy to Kage Boy,"{'medium': 'https://cdn.myanimelist.net/images/anime/1790/149964.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1790/149964l.jpg'}",Shammy gets into a fight with a shadow boy.,5.7,11546.0,19385,346,122,2016-10-20,,tv_special,currently_airing,['Kids']
56420,Haigakura,"{'medium': 'https://cdn.myanimelist.net/images/anime/1214/142185.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1214/142185l.jpg'}","The balance of the world is deeply shaken when malevolent gods known as the Four Perils break their seals and disappear together with eight million minor deities. In the absence of gods, lands become barren and famine looms in the country of the Eight Immortals. In order to restore the fragile harmony, kashi—gifted dancers and singers—must hunt the missing gods in other realms, use their performance skills to charm the deities, and seal them using the power of their rosaries.

Although a master dancer, Ichiyou is ridiculed by his peers for his lack of singing talent. Nonetheless, the young kashi is tasked by the Eight Immortals to bring back the Four Perils before the world plunges into complete chaos. Helped by his familiars Tenkou and Kaka, Ichiyou embarks on the perilous mission given to him, with his search leading him to modern-day Japan. If he hopes to save the world, Ichiyou must also uncover the truth behind the Four Perils' disappearance—but this event seems to be disturbingly intertwined with his own past.

[Written by MAL Rewrite]",5.6,11971.0,5924,14319,1487,2024-10-07,,tv,currently_airing,"['Adventure', 'Fantasy', 'Josei']"
